8642,"Decided to give Tempe Marketplace another try after reading recent reviews (hoping that they had improved). I had to ask myself if we were visiting the same place. The traffic and parking situation are still horrible and the loudspeakers in the parking lot are unacceptable. The JC Pennys and Targets are crippled versions of their regular stores at other malls. The stores here all open too late (11am, REALLY???) to be useful in our uber hot summers (except for a Targets that opens at 8am). 
Even though I am a Tempe resident, I will continue to choose the Riverview shopping area on Dobson over this mish-mashed monstrosity."
1443,"Awesome food anyone??? Go check out Modern Steak in Scottsdale, AZ.
Gorgeous dining room! Excellent service (with our server Gabe)! And the food was AAAMMMAZZING!

It's located at Fashion Mall, but it's NOT a ""mall"" restaurant. A MUST go!"
8502,"After weeks of anticipation, Side Bar has finally opened.  As you ascend the staircase to the second level, the reason for the long wait becomes apparent.  The attention to detail is amazing.  Once layered with crumbling plaster, the walls were meticulously stripped to reveal the historic brickwork.  Other historic elements include the original steel casement windows that feature a view of downtown phoenix and the surrounding area. Tastefully integrated with these elements is a contemporary interior design.  The lighting consists of warm colors that set the stage for the laid back atmosphere.  No expense was spared when designing the bar and tables, which are made of dark exotic woods.  Seating included organically shaped bar stools that adjust to a comfortable height and depth.  There are also several u-shaped sofas that create conversational areas.  Behind the bar you'll see an array of artistically arranged circular openings backlit in a warm, yellow tone.  Thick glass shelving lines the back wall along with a fine assortment of liquors.  The ""soft opening"" menu included wines and locally brewed beers among others.  I tried a White Russian and my wife had a glass of Chardonnay.  Both were very good.  Prices seemed to be close to average for the area and when compared to the experience, were a good value.  I had a chance to speak to one of the owners who was glowing with excitement.  After two years of remodeling and working with the city and adjacent historic neighborhood, his vision has become reality.  In addition to a brief history of his endeavor, the owner informed me that additional overflow parking will be available adjacent to the main parking lot.  Parking was one concern originally voiced by the neighborhood and city.  The owners may also experiment with weekly art showings by local artists.  Maybe they can arrange for it to coincide with First Fridays.  Within walking distance of Side Bar, dining includes Pei Wei, My Florist, and Zoe's Kitchen.   
If you're looking for a unique hangout in an urban setting, then Side Bar comes highly recommended."
1074,"Incredibly good calzones; friendly service, nice courtyard seating."
9297,"Fast service, the woman who did my hair was great and it was the cheapest hair cut I've ever gotten. I was told that my hair cut looked better than when I was paying $200+"
6847,"I have never been treated so rudely in a retail establishment ever. I went to the shop with my daughter, her friend and my niece...all young adults. I showed a picture of the project we wanted make to the woman working there and she scoffed at me.  I noticed she was playing Solitaire on her iPad...apparently we interrupted her game. She then proceeded to tell us that she would have to open the door and turn on the air conditioner because her mother, the owner of the store, would be back soon and is extremely allergic to fragrance.  The girls and I had body lotion on, this is the desert for crying out loud, and not one of us had perfume on.  Then the mother arrived, there was a brief conversation behind the curtain and she walk out with a towel over her mouth and nose commenting on having to open the door. Seriously? Unfortunately we had picked out some stuff to buy and I'm sorry that I spent the $68. I could have spent more but the experience was so distasteful that we hurried out. If I knew how to give less than 1 star, I would. It was unbelievable. I empathize with the woman and her allergies, but the situation could have been handled so much better."
1331,Best Mexican food in phoenix... very reasonable prices...
9178,The whole market is awesome.I like that if you did not bring enough cash with you that you can pick up a blue ticket at the information booth that the vender will stamp then hold your items for you then you may pay by credit card at the information table where you picked up your ticket.The veg are great.the free range eggs are the best.the french baker from Tucson is pretty darn good.this market is for sure one of the better ones I have seen.worth any one checking out.Note support your local produce and growers/farmers.Support Organic!! One more note this information and option has to do with the farmers market out side open on the weekend from 7am to 11am
1773,"Monkey Pants has some of the best burgers in AZ.  Great place for a long lazy lunch over some pitchers.  I think one month my friends and I went there like 20 times for lunch.  Never got sick of it.  It's a dive bar, but it's a cool dive bar."
1676,Was looking for a nice dinner place in Peoria to send my mom and step-dad for a birthday celebration.  The people at Flemings were wonderful.  They took my request over the phone and made sure they had a lovely evening.  Mom raved about the service and the photos she sent made the food look fantastic!
8541,"One star for the most terrible service in recent memory.  Our server ""DK"" was outright rude and horrible, and outright ignored us when she wasn't making us uncomfortable.   As a former waitress of 14 years, I have the utmost respect, patience and tolerance for my former bretheren - but this woman needs to go.  BAD DK!  Otherwise, our Teppiniyaki (sp?) chef was wonderful, the food was delicious and fresh and a solid four stars.  I have been going to Kyoto since 1995 and it remains a fun and festive place with very reasonable prices.  Too bad it was ruined this time by DK!   DK needs a different job, more suited to her personallity, like euthanizing kittens or something."
424,"Eating in is a decent experience, but for delivery, I have yet to meet their match.  When I order delivery I always get a 16"" chicken pizza with alfredo sauce on top, and for the last 6 years I have received it in 30 minutes or less all but 2 times.  Its always tasty, fresh, and is my preeminent food for delivery, ever, period."
8299,"I had an awesome experience here and highly recommend Dr. Dachs. He is here to be a good dentist, not just to get rich. His hygienist was a rock star: So nice and very gentle. I nearly fell asleep during the cleaning.

I found my way to this practice after a horrible experience at another dentist just half a mile away (see my review of Belmont Dentistry on Raintree). Dr. Dachs was just so helpful and reassuring while still maintaining a very high level of professionalism. I am very thankful that my ""second opinion"" quest led me to him. I now finally have a top-quality dentist in Scottsdale I can trust!

I definitely recommend selecting this practice. It may take a little time to get in, but it's worth it. They also work well with insurance."
571,"Stop everything you're doing and go get one of their brownies, warmed up, with an ice cold glass of milk. I'll never be the same."
9346,"Mail Call is a full service shipping store. The owners are great-they are friendly and accommodating. I purchase shipping supplies from them are their prices are very fair, much less than a larger place up in the airpark. They take care all of my local needs and get the job done. Kudos to Mail Call!"
3425,"Five stars is truly deserved For Yasu. This is truly the best sushi in town and some of the best I ever had! I am a big seafood lover and there a lot of ""chain sushi"" places in Arizona that are decent and good for rolls, but if you want quality and authentic Japanese style fish and incredible Sashimi, you need to go to Yasu. There is really no way to describe it till you go, but once you do, you will become an instatnt fan! 
Best thing to do is sit at the sushi bar and ask Yasu to make whatever he wants! You won't be disappointed. 
The area and building are misleading... However, if you are the kind of person that thinks RA is the best thing since sliced bread and nothing can beat it, this is probably not for you. This is real sushi...
Go try and enjoy!"
2547,Like watching a train wreck in slow motion will definitely be going somewhere else for bagels from now on disappointing have been going there for years.  The eight day old cream cheese was a nice touch (yuck!)
7698,"I ate here for the first time a few weeks ago on a Friday night/Saturday morning after seeing a show at the Tempe Improv.

I came in around midnight and the place was not that busy. The waitress was pretty nice (did everything expected for a waitress) and the guy who I thought was the manager was easy to talk to. However, those are the only two good things I can say about the restaurant.

I ordered the BBQ wings and they were TERRIBLE. The flavor was very bland and half cold. The blue cheese I ordered was quite watery as well.

I also sat by the kitchen and noticed that a guy in the back was washing a stool in a sink near where the food was made. Needless to say, I won't be eating at Hooters anytime soon."
1543,"Some might say that Phoenix is a city without much culture.  That may be true in some aspect, however we have to remember that Phoenix is a young large city compared to other cities that lie within the United States.  So you can say that this city is a work in progress on catching up with everyone's culture expectations.

The Japanese Friendship Garden in downtown Phoenix is only seven years old.  Very new to the park scene for this metro, I have to say that it looks great and will only keep getting better in time.  That will happen if people stop saying there is no culture in Phoenix and become a part of the evolving city by visiting places such as this.  The admission and or donations will fund a more desired park for all.

The grounds of the garden are very beautiful with a nice flowing stream, several waterfalls, coy fish, and many species of plants.  I can't wait to go back in the next several years to see it become a wonderful masterpiece."
353,"Rita's Kitchen is a hidden gem located right smack in the center of the Camelback Inn. While this may be a hot-spot for hotel guests, I think that locals might be missing out on its charm. 

I am a huge fan of anything the Camelback Inn does, especially since they offer live music and a great space for relaxation and Rita's Kitchen is no exception. This restaurant is airy and opens up to the spacious Camelback Inn patio where they play live music every night. 

Breakfast: 

Breakfast at Rita's is sublime and pretty reasonably priced. They offer a breakfast buffet for around $23 which includes eggs made to order (including omelets), pancakes, waffles, pastries, fresh fruit, bacon, sausage and hashbrowns. It's a great pick for a leisurely weekend breakfast. Just today was Mother's Day and while we only did the breakfast buffet, I did catch a glimpse of the Mother's Day brunch and holy moly do they know how to wow a crowd! Not only did they have stations set up all throughout the restaurant, patio and R-Bar, but they also had an extensive dessert area with build-your-own sundaes, freshly made cotton candy (in an old fashioned cotton candy maker) and a long dessert table with a chocolate fountain. 

Lunch:

Lunch here is sublime and I also enjoy either the tacos or the chicken sandwich. The chicken sandwich is particularly a favorite of mine due to the cheese and sauce. The fries are tasty as well and you can either get sweet potato or regular. I also get sweet potato then regret not just getting the regular which are better in my mind. If the weather permits, sit on the patio and enjoy the beautiful water fountains, views of the mountain and tropical/desert setting."
1695,"Honestly the drinks are overpriced and have a hint of rubbing alcohol
Honestly my lunch was just okay
Honestly they have a drink called the stigmata
Honestly I am dreading having to give them 2 stars given the hype

But, I am supposed to be honest.

This place has been the buzz since before I returned stateside. My coworkers had also been hearing the same buzz. We just had to go as the finale to our week of lunch. Yeah, I probably would've been better off at the Billet Bar across the street. I mean it is biker week. The people watching would've been stellar. The only people watching I had at RnR was the gorgeous server outside our window on the patio. But even his piece of art body won't bring me back.

The first hint should've really been the overpriced drinks we started with. I figured for that price they should be damn good so I ordered some lime concoction. A coworker got the stigmata. Holy strong... and not in a good way. I mean, I appreciate my drink as much as the next but not when I can't even enjoy it. 

One of my other coworkers on the other hand, was enjoying his blue moon. That was until he held it up to take another sip and the entire bottom of his glass fell off.. yes.. fell in one piece.. onto our table. What happened to the contents do you ask? That went all over him, the table, inside someone's wallet, and onto an iPhone and my face. The waiter wasn't even really apologetic about it aside from giving us some extra cloth napkins which weren't soaking anything up at all. No wet rag, no comp, no apology, nothing but another glass of blue moon we were hoping wasn't bought at a prank store and a sticky table, faces, and sunglasses.

The chicken lollipops were not what I expected, but really weren't bad. I did enjoy those. I also enjoyed the presentation of my fries. Cute silver bucket. Tons of fries. Couldn't finish.

I ended up getting a chicken sandwich that had brie and some other goodness on it. Totally forgot to order it without tomato, but I picked it off easily. 

I know what you're thinking, they serve breakfast here til 2pm, why the hell did the breakfast queen not order breakfast. Honestly, none of it wooed me enough that it looked delicious. They had a make your own omelet that was on my short list of things to order, but I'm glad I didn't after seeing a coworker's tiny ass omelet and bread with no other side for $10. Also, I highly doubt their Amish french toast is all that Amish. Just sayin'. I know a bit or two about Amish goodness.

So, back to my lunch.. it was just eh, which was sad. The description sounded so delicious I really was expecting to be wowed.. finally.. after all the mishaps I'd had up until this point. I do admit I loved the bread. It was delicious. I also appreciated that despite them not having honey mustard, aioli, or anything else to dip my fries in aside from ketchup and barbeque sauce (which was given with the sweet potato fries.. ew) they tried to make me honey mustard. Unfortunately it was just honey mixed in with bottle mustard ketchup. I ended up using the ranch dressing from the lollipops. 

What I paid for this was ridiculous.
The way they reacted to the beer mishap was ridiculous.
The food was meh.
Not even I was tempted to try breakfast there.
It was like the beautiful model that has no brains.... and I want some brain thought going into my dining experience. Don't try to woo me with simple sex appeal.

One of my coworkers commented that maybe in 6 months when the pans are seasoned well after being used the place will be worth it to try again. I told him maybe.

Had to edit that someone from our table got terribly ill too... oy vey!"
5650,The kids love panda express.  My 9 year old actually complains that they give you too much food. This is pretty much the only non chicken nugget or spaghetti or pizza food that my 5 year old will eat.  And to be honest- I don't mind it either.
61,"I have always been a fan of Burlington's deals, however I will not be shopping at this one again. I went to return a belt... pretty simple. Instead, I stood in the customer service line for 15 minutes thanks to an employee of Burlington buying/putting things on layaway. It took three other staff to help her out. There were no words said to me except ""Hold on"". I was pissed. When the lady was finally done, the employee at the service asked ""what do you want?"" Serious help is needed there!
 If you work in the area of ""customer service"" I think you should have some."
3078,"This place has NO clue when it comes to pricing men's items, and I would not recommend them at all.  I consigned a leather briefcase worth close to $600, and they priced it for $90, giving me a whopping take-home of $40.  I understand the need to move merchandise quickly (and naturally, this sold in a matter of days), but cannot fathom why they would not attempt to get more money for the item.  I can only assume they did not do their research before setting the price.  Consigner beware!"
3118,"We have been here several times and each time has been excellent. Our first time was in Hawaii and we were happy to see one in phoenix. 
        Me and my Fiancee had a four course Valentine's day dinner here. Dinner was great.  Food was timed right and our server was on top of it.   Our server sent us a personal handwritten post card thanking us.  Dinner came to be a little over $200 with drinks, so yes its pricey, but my fiancee and I loved it so it was worth it."
4763,"Nearly 3 years after a Waikiki vacation, my longing for a Puka dog has been satisfied. Maui Dog is not exactly the same, nor should it be, but it has the same awesome concept, plus more! I've been here twice, once had a beef dog, the other a turkey dog. Both with mild garlic mayo & pineapple. These suckers are huge! And messy! And delicious! The dog has good flavor, mixed with the slightly sweet bun, spicy mayo and sweet pineapple...perfect! I think it would have been a better eating experience if my order was not to-go. The mess these things make all wrapped up is not pretty, but that absolutely does not deter from the taste. I can't wait till I have the time to eat-in and try the rest of their tasty-sounding menu!"
4592,"4.5 stars!

I've eaten at Liberty Market a few times already, but this morning marked my first breakfast- and what a fantastic meal it was!- of pancakes (3 in a stack; $6.5) http://www.yelp.com/biz_photos/3N9U549Zse8UP-MwKZAjAQ?select=Xg8U6Fz2E8hu0xQ3Hf7CZg#Xg8U6Fz2E8hu0xQ3Hf7CZg w/ added topping of ""market-made granola"" ($1), a side of Grilled Flattened Meatballs ($3.5) http://www.yelp.com/biz_photos/3N9U549Zse8UP-MwKZAjAQ?select=MMwKpMltbKCWNNlraI-tGw#MMwKpMltbKCWNNlraI-tGw, and a double-shot of espresso ($2) http://www.yelp.com/biz_photos/3N9U549Zse8UP-MwKZAjAQ?select=M1WrCuX3oouHHrynL8KJQg#M1WrCuX3oouHHrynL8KJQg.  Service was in fine form-- I couldn't have the market-made maple syrup blend, nor any of the house-whipped cream, blueberry compote, raspberry and apricot jams, or any of the flavored syrups used at the coffee counter (my server patiently checked for those items we were unsure about), and when I asked for chocolate chips, I was, instead, offered a chocolate syrup made from scratch composed of chocolate, sugar, and coco oil... good stuff!  This syrup would be excellent on ice cream sundaes, too.  (FYI, I didn't really need anything extra to add to the pancakes and meatballs... the two paired well!)

I've mentioned this once before, but I think it's such a great thing to yelp about again-- buy an espresso (or any of their specialty coffees), and you can have unlimited cups of regular coffee during your meal!  Not like I needed more caffeine after the double-shot, but I did have some of the house-blend coffee.  After 1.5 pancakes, the meatballs (watch out, they're very greasy!), and caffeine, I'll be good to go for a few hours, despite only having four hours of sleep!  (I'm hoping, anyway!)

p.s.  Despite tipping more than 20% at the cashier upon ordering, I thought Bruce, the server who took care of me at my table, deserved a couple more bananas for not displaying annoyance at my staying here so long.  One more reason why I love Liberty Market so much!  

Addendum:  After getting directions from Bruce as to the quickest way to 101 N, he asked me if I wanted a cup of coffee to go, gratis!  Have I told you how much I love Liberty Market??

Helpful hint:  Free wifi can be accessed by entering the code printed at the bottom of your receipt."
5355,"Hot fudge Sunday was watered down so much. You would do much better by going to mcdonalds. This isn't the first time. I should quit giving this place chances. I'm disappointed every time. I once asked for hot fudge on the bottom of my sundae and was charged $2.60 more. The staff is rarely friendly. They should consider being friendly since it IS Dairy Queen, a place that takes many of us back to our childhoods. The array of desserts are so wonderful why not serve them wonderfully and with a smile, and not like you hate your job and just want to go home?"
3733,"My first box of NGD arrived a few weeks and tears nearly came to my eyes as I removed the produce from the box.  I haven't seen such beautiful, fresh, well packaged produce since I was a kid (and I'm no spring chicken).  The carrots tasted like the sweet carrots I remember and the lettuce (with the dirt from the farm still fresh on the leaves) so full of flavor.  The amazing thing is that I had come to expect most organic vegetables and fruits to be less visually appealing than the chemical type but such is not the case with NGD.

The medium size box has been perfect for our little family of four.  It is delivered on our day like clockwork around 2am.  The unseen elf that drops off the goodies is nice enough to open the carton and place all the contents in our cooler so everything stays nice in this boiling cauldron we call Phoenix.  Furthermore, I live way out in Carefree/Cave Creek where we always expect to be on the list of places too far away for delivery.  Not with NGD.  It appears from the labeling they have optimized their routes so they can include many outlying areas. 

Finally, there is a gentleman named Ben that works for NGD.  He has been very helpful in making sure everything is going smoothly and that we are using the service properly.

We think NGD is a great value for organic produce delivered to your door and HIGHLY recommend NGD!"
3512,"While the menu looked promising, have no idea if the food is any good since the hostess failed to even acknowledge our presence when we walked in the door.   We patiently stood there for several minutes while she walked around us to greet and seat two other parties.   Since we were still unable to get her attention,  we left and went to Tommy Bahama across the street."
2224,I love Petco! The only place I go to get dog food. I feel like the employees generally know what they are talking about and are always willing to help!
7278,"This is a family owned local restaurant at it's best. If you like to explore and support locally owned businesses, you should definitely give this one a try. They have a big menu and I have tried breakfast and lunch and both were excellent, but the breakfast is particularly good. I love the breakfast burrito. (to the reviewer that complained about the greasy chorizo...hello, it is chorizo, chorizo is sausage). I would go out of my way to stop and eat here whenever in the general area."
8200,"This place used to be amazing.  My favorite memories of past years is going to this seafood place with my parents.  It's not the same anymore.

We went for my wife's 30th birthday.  My dad decided to join us.  My wife ordered steak and shrimp, my dad ordered steak, I ordered a crab stuffed lobster.  I have had the crab stuffed lobster many times before.  I was craving it.

We got our appetizer's.  Dad got snails, wife and I shared steamers.  My dad was happy with the snails.  But then again, how can you go wrong with snails doused in garlic and butter?  The steamers were steamed little neck clams in a garlic broth.  It was not long neck clams like the rest of the world calls steamers.  I wasn't about to argue with the server that these are the wrong clams.

The food came and for the first time in my life I was asking the server to take back my meal before I even tried it.  It looked dry and over cooked.  I told the server I've had this dish many times before and this is not the way it's supposed to be.  He told me this is what it's supposed to look like and begged me to try it.  I took one bite and I couldn't even swallow it because it was so dry.  Of course the server was gone by this point and didn't come back for 10 minutes to ask me how it was.

While I was waiting for the server to return, I told my family I was just going to get the steak.  They just shook their head and told me not to.  I took one bite of my dad's steak and spat it out.  How do you screw up steak this bad?  It tasted like beef jerky and butter.  My dad and wife would have complained too, but it's my wife's birthday and I am already stealing her thunder.  I swapped my meal out for a steamed lobster.  How do you screw up a steamed 1 1/2 lobster?  Fortunately, that came out fine.

So we left hungry and $300 poorer.  I used to not mind paying the money they charged but now, it is not worth it.  I am really hoping people stop coming here so they can just close down."
8244,"The people at this title company are as good as it gets.
They are eager to do a really good job for the agents that use
them.  Bill Risser and Paul Guenther are techno pros regarding
the Social Media techniques and readily share their expertise
and time to teach the skills of Twitter, Facebook, Hootsuite, and 
other aspects of Social Media which agents can utilize to serve their clients in a diligent and efficacious manner.  The buyers and sellers of  property will really gain by using them because their handling of the transaction will be efficiently and quickly finished."
9682,This is thee place to indulge your sweet tooth. Great ice cream and ice cream creations from an establishment with deep roots and long pedigree in the ice cream biz.  Just can't be beat.
9994,"Let's see...what is there NOT to like about Surprise Stadium? Well, $9.50 tall cans of PBR is about all I could come up with and that's not a surprise (pun intended) considering you're attending a sporting event...even spring training. 

But as someone who does not living in Arizona, and as someone who doesn't go to MLB baseball games in Southern California due to the fact it costs so damn much, people bitching about the slow service or any other little inconvenience when it comes to seeing a game here. Look, you're lucky enough to have almost an entire month of low cost MLB baseball right in your back yard. If I could, I'd live down here during March just to take in the awesome baseball action that crisscrosses the Phoenix metro area each year. 

I attended my first spring training game on March 12th, 2012 at Surprise Stadium as the Royals took on the San Francisco Giants (my favorite team). Our seats (Sec. 112, Row J, Seats 13-14-15) were 25 bucks each (around 30 bucks including service fees). I mean, we were maybe 5 or 6 rows back from the Giants dugout (check out some of my pictures). The stadium (funny calling it that since it only holds just over 10,000 people) is big enough so you feel you're at an MLB game but small enough to feel pretty close and intimate with the players. The stadium is well maintained and kept super clean. 

Arriving to the park, I was surprised (pun unintended) to see that parking was free, an oddity when going to an event like this. The stadium staff, as mentioned by other reviews, are mainly made up of senior citizens who were super friendly and helpful. I didn't have to wait long at the concession stands, even if lines were a bit long. The outfield is lined with a lawn area, perfect for people to sit back and have a picnic while taking in a game (Tickets are around 9 bucks each after service fees!!!). 

I love this place and hope to return next year when visiting family. Oh, Giants won 2-1! Go Giants!!!"
8463,"This is the only work of his that I have seen in person. After living in the valley since 2002, I FINALLY decided to head out that way.  I found the information about the life and times of Frank Lloyd and his 3rd wife very interesting. The house was amazing and beautiful. I especially loved the local rocks cast into the concrete, and the lines that created a flow.   I would highly recommend this tour to any one with an interest in form, function, and beauty."
9614,"Culinary Dropout is a fantastic place to eat! The interior is very rocker complete with  stage for bands, interesting and yummy food, with an array of beers  and amazing food! If you decide to go (which I don't know why you wouldn't ) try their monkey bread for dessert, it is to die for!"
9014,"Top notch. He is now my go to barber. Charged only $16 for cut and beard trim, but I throw him a tip on top of that for an exceptional cut. He will ask you questions throughout the cut to make sure you end up with the cut you came for. Can't go wrong with this guy. And what a cool place!"
6802,"These dentists are great at explaining medical issues in a way that you can understand. They are honest and very smart. They don't take my insurance and I still go there (lets face it, dental insurance doesn't reimburse much, so it's only like a $15 difference for me to go out of network for a cleaning). I would never go anywhere else!"
841,"Covet is an excellent clothing store.
In Arizona, there is almost nowhere decent to shop. 
unless of course you loooooove Juicy Couture, in the event of which, you should probably not even bother reading this review, because this kind of fashion forward clothing won't appeal to you. 

Acne Jeans? check.
Endovenera? check.
Ksubi? check. 
Nike? check. 

Covet starts off with an excellent men's shoe section, 
continues with an excellent men's clothing selection, 
and finishes off with excellent women's wear. 

It really is a shame if you haven't been to Covet yet. Do yourself a  serious favor and support a small business at the same time."
6522,"Joe's Farm Grill features everything that is All-American. Burgers, pizzas, salads, hot dogs, and a variety of other classics, each with their own twist. I was pleasantly surprised that Sonoran Dogs were on the menu (I rarely see them outside of Tucson). I got a burger that was gigantic and yummy--don't forget to ask for grilled onions. There are a number of novelties in each of Joe's restaurants, but my favorite part about this one is that it is nestled right next to farmland. The ingredients here touted to be fresh and local, and I could definitely taste the difference in my burger and especially in the fruit cup.

I took my brother here for his birthday; he got a 4B and looved it. He wasn't able to complete the trifecta but there will always be next year!"
7413,"We went here for a family dinner.  Our family is loud and boisterous but not obnoxious.  We asked to be seated in the bar since some of us wanted to watch the game.  No problems so far.

Our waiter was really nice at first, but seemed flustered and as if he wasn't getting the help he needed to keep up with his tables.  I waited tables for 12 years and this guy was nearly literally scrambling to keep up, a sure sign of not enough help or lack of teamwork.  Of the two hostesses, ONE of them could have bothered to help him out by refilling water, tea and soda for us, but alas they did nothing.  We waited so long for drink refills that my husband got up and saw a pitcher of coke on the bar, so he poured himself a glass, which he was scolded for!  I could not believe it, I was shocked.  A guest should NEVER be treated this way.  If anything, someone should have apologized to my husband for not giving us what we needed for the meal. 

The chips were good, and they kept them coming, so props to them for that.  They are served with bean dip and salsa.  I liked the salsa a lot, not spicy enough for me, but a good amount and mixture of yummy stuff, including cilantro which I find many ""salsas"" don't even contain!  To me, it is not salsa without cilantro.  The teensy bowls of salsa they bring though need some rethinking.  They should either bring one per person or consider a bigger size.  It's only about 2 Tablespoons, and that aint much salsa (beware, some sides of rice and beans also come in these super tiny containers - three or four bites and it's gone)!  Anyhow, we ate tons of chips and salsa because the food took SO long to come out.  Our waiter sort of apologized for this by keeping us updated that it was actually coming.....someday.

Our food came out a good 35-40 minutes after we ordered.  Sadly, two meals were completely missing in action and the two of us that ordered fajitas (which came out of the kitchen very cool, not even the slightest bit of heat from the iron skillet or the meat) had to wait at least 10 minutes for their tortillas, so they couldn't even eat what was at the table, which was getting cold.  After the two missing meals came out, one was the wrong meat, red meat instead of chicken.  More waiting...the table eats, minus one.  When everyone is nearly finished, the right chicken taco dish comes out.  It was delicious, but overpriced.  The chicken was nicely grilled and the tacos were served the way I like them, with a little bit of onions, more cilantro, lettuce, lime and pico de gallo.  They also came with cheese, but I don't like cheese on tacos.  They came on tiny little corn tortillas, which themselves were good, but way too small to make decent tacos that didn't fall apart.  Plus, I ran out of  the tortillas before my meat and other stuff was gone.

Our waiter was really nice except for the scolding (I'm still floored by that), so I can't decide if he sucked or the place sucks, or maybe they both do...We definately won't be back."
3677,"Hands down, the single worst public mass transit system I have seen ANY PLACE I have ever lived or traveled to (and I am an avid world traveler). 
I've been riding this system on and off (I vaccilate between non-Phoenix-metro cities and here a lot) for roughly 10 years, and yeah, for a few of those years I would also drive a car here and there, so I have a sound basis of comparison. 

This is a joke compared to other cities in the USA (and abroad) that have equivalent populations. Hell, in NYC and LA, it's SOOO much easier to get around even though those places are larger and more densely populated. Phoenix is easily 30 years behind every other city-size comparable mass transit system that's out there. Get with the times!

We need: busses that run MORE than once per 1/2 hour (and that's at it's current fastest), busses that are ON TIME (DAILY, they are never on time. Always way too early without waiting, or way too late without apology), more stops, stops that have actual BENCHES or SHADE or POSTED INFORMATION of any kind. I cannot even imagine how travelers get around on this thing, nothing is ever posted with any relevant info or signage.

Etc, etc, etc.
But seriously, just god awful and a complete joke to anyone who has ever experienced public transport anywhere else."
3066,I'm very happy that I called Enterprise Pools.  They have friendly service and worked with my schedule when I asked for an estimate.  Mike was knowledgeable and quickly determined what the problem was and even told me how I could fix it.  He offered service at a reasonable price and never tried to sell me something for the sake of sales.  It was definitely a relief to find an honest business man after dealing with sub par service from Leslie's for such a long time!
111,"As mentioned earlier, the best thing about this place is the super cheap, but super delicious lunch bentos.  You get a main dish, rice, salad, and an orange for under $4. If that's not enough, you can get double meat for a buck or two more.  I highly recommend the ginger pork or the katsu.  My friend I normally go with is a big fan of the white fish (fried or grilled).  The sushi here isn't bad.  It's nothing super special, but I don't come here for the sushi so it's not a big knock against the place.

As they would say on ebay: A+++ Great Seller! Would eat here again!!!"
7580,"I am disabled with MS. The heat of summer about does me in, esp. in the car. Because of this, and because the best thing I've ever done for myself was to buy an electric Hamilton-Beach water kettle, I drink TEA. All day. Loads of it. Teavana is MUCHO EXPENSIVE, though I adore it. I learned of the Tea District through somebody's ad and like them very much as well. But, I had no idea we had a genuine tea company in Phoenix. And because of HomeRun, I was allowed to buy THREE vouchers. And because DragonFly is so awesome, they let me use all three to buy tea online and have it shipped to me all at once to avoid huge s&h fees. It should be here any day, and I can't wait to try their Cab(ernet) against Teavana's Opus Rouge. I love red heavily tart, fruity teas. It doesn't matter to me if there is no white, green, or black tea in it. In fact, I prefer it to just be the fruit. I drink it hot, and then as it cools all day in my tea pot, I keep refilling and either warm each huge travel mug with lid in the microwave, or drink it room temp, or even add some ice if it is particularly strong. I can EASILY drop $150 at Teavana, or $120 at Tea District and just touch on what I most want. With your three vouchers worth $60, I got to try two bags of every flavor I most wanted, except Peach (as they are out of it, but Holly wrote me several times and made recommendations based on what I had in my cart).
 
I know I will love it, and go back to order the Peach when it is in stock again. Thank you so much for finding a local treasure and making it accessible.
 
Sincerely,
 
Judith Ann Hillard
President of Addiction Overcome, Inc., a non-profit foundation
Author of The Other Woman at the Well
www.addictionovercome.com"
9123,"Love this place !

Food is spicy and always cooked just right.  Menu changes every so often and have nightly specials too.  Service is great.  No matter what night you go it is busy.

it is a great little find."
1700,"Visited this restaurant last week with a groupon special, not expecting their best service since I was using a coupon. I was pleasantly surprised on how great the service was!  Our waitress was knowledgeable and friendly which made for a great happy hour!  Their guacamole is great and their assorted chip basket made everything extra yummy!

I'll definitely be returning :)"
3522,"When I was growing up we called this the canal. In other parts of town it is still called the canal. In some places people actually fish from it. I think they die right after they eat their catch, which is why you don't see them very often. Over the years you periodically hear about dead bodies being found in the canal as well.  Google it.

What is so annoying about this is that Scottsdale, is trying to make it seem like this isn't the same heinous canal that's always been there. When I heard about the development around the Scottsdale Waterfront, I couldn't figure out what they were talking about. What water? Then I started cracking up when I found out it was the canal.

Come on Scottsdale, you can put a dress and lipstick on a pig, but it is still a pig. You are not fooling anyone."
1526,"The best gluten free pizza!! Absolutely loved the avacado pizza. So delicious. The wait staff was great, very friendly and invited us to a wine tasting while we waited.  Parking is limited, but certainly not an issue to complain about."
9774,"I think everyone has said most everything that needs to be said about this place. But I'll highlight the reasons I frequent Switch...

free wi-fi
good drinks
$5 recession plate special - that is always as awesome as the rest of their menu
good happy hour specials
open til 11pm 7 days a week
good wine 
great/friendly wait staff

their salads are out of control - amazing.

i think i could happily support/invest in switch/fez/ticoz dynasty for all of eternity...if i had the means."
